Field_ID,Year,Quality,Yield
YBGAIUT,2016,2,2.9560000000000004
RSEFAJG,2016,3,1.6119999999999999
VXXBE6K,2016,2,3.887
7BQXPAZ,2016,2,0.695
7I759VD,2016,3,2.375
RKSSF2V,2016,2,1.75
V613CW5,2016,2,2.5869999999999997
UESCBY7,2016,3,3.688
SD597LZ,2016,1,3.125
ISP8EQB,2016,2,3.5
0Z6V2UB,2016,3,1.575
L3Q1X5C,2016,3,1.431
VLNXV74,2016,1,3.802
EC47SPI,2016,2,0.7879999999999999
H7K13TG,2016,3,4.569
22CSTSA,2016,2,2.056
HH8NN6L,2016,2,2.1630000000000003
W22TBO8,2016,2,1.2309999999999999
FDJN2KS,2016,3,3.8369999999999997
VW877LA,2016,2,3.5189999999999997
O4KGG1C,2016,1,0.792
XO9M5Q2,2016,2,3.762
VWFB01C,2016,1,1.75
JWDWCR3,2016,3,2.5540000000000003
J4AC6DY,2016,2,1.125
D14IV8C,2016,3,2.456
3LADRW7,2016,1,4.321000000000001
FAEKJZB,2016,3,0.9620000000000001
S15D2I0,2016,1,4.075
X7AENUQ,2016,1,3.25
U5BBNGG,2016,2,0.488
56GFPRR,2016,2,2.269
MZ73TQC,2016,2,0.7879999999999999
661A7L8,2016,2,1.589
53LS2B4,2016,3,1.9
RTIFSNW,2016,1,0.9620000000000001
6RD0SS4,2016,1,0.9
Z5AR7DS,2016,3,2.6060000000000003
YEJM41N,2016,2,5.775
4VUD7AF,2016,3,2.625
9D97SSA,2016,1,1.319
F19FK4P,2016,2,1.875
2H5Y71E,2016,1,1.625
FNRTE4Y,2016,2,2.688
N06RG3J,2016,2,2.612
1EC7D74,2016,2,2.1630000000000003
EWVZR54,2016,2,0.6
A7A75ZS,2016,2,3.875
J5AKM56,2016,3,5.6370000000000005
0W9L99E,2016,3,1.5
BO7R5CQ,2016,3,2.281
1CF5RPV,2016,3,2.6689999999999996
XPATG3P,2016,3,4.106
Q1X2M7X,2016,3,1.5619999999999998
XEP1HZC,2016,1,3.5
7D963UQ,2016,2,3.125
NS8MCG0,2016,2,1.212
8MVGCKH,2016,3,0.938
4O5UNJQ,2016,2,1.819
FA7POPU,2016,1,2.825
HJKVH9Q,2016,2,3.569
2VZZND5,2016,2,0.875
UQ9PFG4,2016,1,3.262
6JJH91D,2016,3,1.569
L9NMQ7A,2016,2,5.694
U6HZDIC,2016,2,4.062
BS2DB55,2016,1,1.425
XE7JXXH,2016,2,0.9620000000000001
WNURAAH,2016,2,1.4
L2HQDM7,2016,1,0.625
WU4A484,2016,1,1.531
AD6QZI7,2016,3,1.825
2EPON9C,2016,3,1.3880000000000001
WQSEZSM,2016,1,1.6880000000000002
VWRYXNV,2016,2,1.005
6MSVFB8,2016,3,0.7559999999999999
EYYY30X,2016,3,1.3880000000000001
C4H8VN6,2016,1,3.625
CVU0QS5,2016,2,2.625
1WCXTHT,2016,3,0.812
BYBQQ39,2016,3,2.888
IK4U8AI,2016,3,3.281
FVAE9NN,2016,1,2.35
80W4822,2016,3,0.369
15UCQSV,2016,1,2.362
C011DRD,2016,2,2.269
Z2H0MIA,2016,2,1.931
WPPDXTS,2016,3,1.087
5A6YSZ3,2016,2,2.175
2ME6C2A,2016,2,1.9880000000000002
A8PVTPI,2016,3,4.363
YOW0I3I,2016,2,4.225
EV8PYP4,2016,3,6.825
FGKE63V,2016,3,1.587
HNNUDF7,2016,3,4.2410000000000005
9JXT377,2016,3,2.325
BSB84FD,2016,2,2.25
NERB9L2,2016,1,3.7939999999999996
U3NE6CQ,2016,1,1.713
B636G5S,2016,1,4.968999999999999
9JJ1NH5,2016,2,1.412
XKTBTR8,2016,2,1.881
9EX8T5H,2016,3,3.375
JCNR8ST,2016,3,4.931
EKAWN79,2016,3,4.487
KRXYKPJ,2016,3,0.33799999999999997
HKA73RA,2016,3,4.718999999999999
X5LJBXG,2016,3,3.7939999999999996
M24BJK4,2016,1,2.5
FEFEMXO,2016,3,5.962000000000001
FJOTW1E,2016,3,5.438
TTP9Z8S,2016,3,0.988
DNNVJL2,2016,3,3.3560000000000003
S08QGZ4,2016,2,5.394
HGACUNZ,2016,2,3.0439999999999996
S5IWZ2D,2016,2,1.569
TVYLY9R,2016,2,2.7939999999999996
QB30BN8,2016,1,1.9380000000000002
2TKWC5U,2016,3,4.162
FMG8V1S,2016,2,4.75
Z7VV98N,2016,2,5.681
ZJXN64X,2016,3,1.05
HDSBD8Y,2016,1,2.625
A960OLR,2016,1,3.3369999999999997
OL71MP3,2016,1,5.688
J4LHV69,2016,3,5.718999999999999
J0TQPE3,2016,3,2.675
UWJQ4JK,2016,3,1.669
US4PFSS,2016,2,2.05
2X4ACTV,2016,2,3.125
Y2UBR1H,2016,3,0.248
7ZU4HMW,2016,3,1.381
73ZFIA0,2016,3,0.9690000000000001
T745PNC,2016,2,2.639
DRSHI2S,2016,2,1.8880000000000001
DQJ68A3,2016,2,0.506
HNIYFOY,2016,1,2.271
5A1TKK0,2016,1,1.556
9UVVXRU,2016,3,0.175
D0FF4RY,2016,3,0.0
J9Q4ENP,2016,3,5.343999999999999
NXOZXAX,2016,3,3.475
PQ2DO6Z,2016,3,3.069
NNNR6FT,2016,2,0.812
5XDHICT,2016,2,1.7369999999999999
AQH8BG7,2016,3,4.406000000000001
2097P52,2016,2,4.794
AH1Q6W2,2016,2,2.35
OSNPD2X,2016,2,4.8
K5SRL2U,2016,2,2.9130000000000003
FZ7ULHN,2016,2,5.269
CCP5I0O,2016,2,3.7260000000000004
SU8BVES,2016,3,0.0
GZAUKV7,2016,2,2.075
UOVPRD2,2016,2,6.312
3BC4SL7,2016,2,1.7369999999999999
LU18IY9,2016,3,1.5
6O3N2X1,2016,2,4.85
UGSVZAP,2016,3,2.125
G5GGYJY,2016,2,3.125
76O5W6Y,2016,3,2.013
ZB3DG7X,2016,2,2.2
H4GL1RI,2016,2,2.7310000000000003
E2ZJGBA,2016,2,1.8880000000000001
A63S3XF,2016,2,2.68
NN59Y76,2016,2,2.68
BNER47F,2016,3,2.062
0BRG4MC,2016,2,0.6559999999999999
E2VPRCU,2016,2,3.638
M8PA7EM,2016,3,2.325
1NJGV2V,2016,2,1.756
WRH2ZTU,2016,3,4.112
O46A5HO,2016,3,3.3810000000000002
LSVS7HV,2016,2,4.55
EPDCPHW,2016,2,4.175
868GJET,2016,2,5.294
8H0YS5O,2016,3,2.975
FLSWVZ8,2016,3,0.8690000000000001
HN6G80J,2016,2,1.006
1TO0O7U,2016,2,2.9939999999999998
BY6CLZM,2016,3,3.156
HRJEHRV,2016,3,1.375
7G8718X,2016,3,4.169
5LCXY1K,2016,3,4.862
WW9HF0L,2016,3,2.775
GS2CR5F,2016,3,3.1060000000000003
AYVJUBH,2016,3,0.0
IN5CVVB,2016,2,4.213
BGDV80M,2016,1,1.85
NZ8QQ0Q,2016,2,3.5
EFCOE2Q,2016,3,1.262
0PYJVFQ,2016,1,2.275
PHAMTRW,2016,2,1.125
SWD88US,2016,3,3.556
G6X0G4E,2016,2,3.8369999999999997
PQAZ1RV,2016,3,2.875
SICW4WK,2016,3,4.819
WBXKDSN,2016,3,1.381
24QNGGV,2016,3,2.8369999999999997
MVWNE82,2016,3,3.388
6YY4L2A,2016,3,2.325
3RCOGV6,2016,3,3.6630000000000003
U66OD3D,2016,2,5.175
GP2AUIU,2016,2,1.456
L1POAWK,2016,2,4.6
G46SXTE,2016,3,2.875
W2SKALE,2016,3,2.637
4JLWR9R,2016,2,3.531
5652FCH,2016,2,2.188
QDWQ7G0,2016,2,1.0
GCQ6CJB,2016,1,2.312
NPJU9Z4,2016,3,3.781
S1NBTXH,2016,3,2.083
7VDTT7P,2016,3,3.812
D61FL98,2016,2,4.363
I2BQFCF,2016,3,0.7879999999999999
C0300WN,2016,3,2.269
CO9S9RK,2016,3,5.631
WBJSSUS,2016,3,1.807
JSTQ61Q,2016,1,2.263
HJ5TNWU,2016,2,1.75
91BLDVI,2016,2,2.4619999999999997
811CNJT,2016,3,4.75
ZGDPEIL,2016,2,2.312
WCQVL56,2016,3,5.931
7M6VMQ1,2016,3,1.375
GUI5SCL,2016,3,2.125
BNH5YKX,2016,1,2.611
ZYMI4ZT,2016,3,1.625
71E8HW7,2016,3,3.9189999999999996
NYFKDBX,2016,3,0.23800000000000002
HH7GJKY,2016,2,0.312
PD6E0Y8,2016,2,2.175
7A5BSPK,2016,3,4.725
XAMLOQ6,2016,1,3.05
SZE43M9,2016,2,2.326
YAZIWKV,2016,2,1.956
9AYSL2Q,2016,3,1.294
D2CCH6Z,2016,3,6.506
FRDU2OM,2016,1,2.194
S6A7A7V,2016,2,1.7619999999999998
HOKXPTS,2016,3,1.844
PFJPR9T,2016,1,0.069
VZKAFBI,2016,2,2.0
2VNN53E,2016,3,0.035
VE59CZJ,2016,3,1.5
6YEX12W,2016,1,2.8930000000000002
OFMHJCN,2016,2,1.719
G4HNKNP,2016,2,0.0
RU1FJ9I,2016,2,0.7440000000000001
NUCBC55,2016,3,3.2119999999999997
QVD4RFA,2016,2,2.525
3I50UJ8,2016,3,0.4
B4NNQRC,2016,2,11.125
P3KPRII,2016,1,0.988
BI7U1G6,2016,1,1.375
NOMJBIP,2016,2,2.2
67U67EU,2016,3,0.456
51EQZB7,2016,3,1.775
2HCIESD,2016,2,4.375
L3MLSOA,2016,1,1.5119999999999998
E8SK6FG,2016,2,3.388
VCUXPVT,2016,2,0.188
T5QG3AQ,2016,3,2.037
B2J9KDE,2016,3,2.975
O0ZSKXW,2016,1,1.306
2RM0LMX,2016,2,1.212
AGGL4AW,2016,3,2.537
C5XXT7S,2016,2,2.625
3X3YWLQ,2016,3,0.956
3XSE0QG,2016,2,2.938
E9UO21Q,2016,2,4.25
IH7U8P2,2016,3,2.963
17FOZXY,2016,1,1.412
ELMB1EU,2016,3,1.013
UHWAU03,2016,1,3.237
HRSNA4M,2016,3,0.9
WIWBH0A,2016,1,1.538
C8S4LP3,2016,2,2.556
40GG5BD,2016,3,5.194
7AVVFNI,2016,1,2.419
OXF4KJ5,2016,3,0.1
ZM8Z2H1,2016,2,1.6119999999999999
Q46V29Y,2016,2,1.462
BH1I54V,2016,2,1.113
MNKUV2Q,2016,2,1.694
REW9G6N,2016,2,4.869
RE4PWPE,2016,3,2.112
JB6LNZN,2016,3,2.719
WBPOKA6,2016,2,2.637
IPT15H1,2016,3,4.069
7UPUTSZ,2016,3,0.888
IQ3128J,2016,2,2.7119999999999997
N7KETVI,2016,2,1.062
UO97HUH,2016,2,0.688
ONZ4X0E,2016,3,2.188
URGJKPZ,2016,3,2.281
NMSWGHB,2016,1,1.2690000000000001
5JJC10W,2016,2,3.237
TWBEFZ0,2016,3,4.95
LP45N6I,2016,3,2.338
4KCA4KB,2016,1,0.688
2XQ6FO6,2016,2,4.825
2H6WKTI,2016,2,2.612
QD9Q5C6,2016,2,2.7
VYST0QM,2016,2,0.0
XMPRWKG,2016,3,1.631
97RAF1K,2016,2,2.05
YHAHDUN,2016,1,3.125
C7F2R29,2016,2,2.612
IOJSOIR,2016,3,1.2690000000000001
DZVBBB1,2016,3,3.025
9GFE2PV,2016,3,3.113
NWINCNS,2016,2,2.481
I0QR9Q5,2016,3,2.481
ACKX6E4,2016,2,4.081
74NQTB2,2016,3,2.031
RPIBFJN,2016,2,1.3119999999999998
DI2L0GE,2016,2,0.875
QDFUAW8,2016,3,0.812
UX4ACIV,2016,2,2.125
I2BZIY9,2016,2,0.981
1YUD861,2016,3,2.275
HKVEO76,2016,1,1.538
3EETRH8,2016,1,3.5439999999999996
XSF8SNF,2016,1,1.631
8CN2VGA,2016,3,1.3559999999999999
JC6NBW0,2016,1,2.475
LG5JRUW,2016,1,2.387
MUFUF0H,2016,3,1.656
SITJ12O,2016,2,3.906
NZY9YAU,2016,3,2.75
865BGVM,2016,3,4.843999999999999
ZXVGCRS,2016,3,3.0380000000000003
WHRHKEA,2016,3,2.319
SILNDH2,2016,3,4.438
SM47OJF,2016,3,1.5619999999999998
HY9X29N,2016,2,0.894
C7E3UHL,2016,2,4.081
GNYF2L2,2016,1,4.312
LQ8GRIC,2016,3,3.2310000000000003
BT40E26,2016,2,2.5
WIUD9JM,2016,3,4.275
1J1QZ6Z,2016,3,2.2119999999999997
B9ONBLB,2016,3,1.412
OK7Z2ZW,2016,3,3.681
T5X8WKZ,2016,3,3.431
MIJ1KZE,2016,2,1.113
QZ6NQJK,2016,2,1.1
LJZX3SP,2016,2,1.1440000000000001
7DIESOM,2016,2,0.821
4TB2VI3,2016,3,1.9
VKV7395,2016,2,2.4
I3LQHL5,2016,1,1.5619999999999998
Q58WN2B,2016,2,1.288
8ZKQ8QU,2016,1,4.119
N84GAVD,2016,3,2.125
XUXXKHI,2016,2,3.7
YRHSYM9,2016,3,2.419
SFCCY59,2016,1,1.625
MZH8NPZ,2016,3,2.056
0T3TIMQ,2016,2,0.725
H89FNUK,2016,1,3.025
D62VBBP,2016,3,4.256
VVANFWZ,2016,1,3.3310000000000004
TS8HZ9K,2016,1,0.875
NRMDKPG,2016,3,2.1
QNMY0J5,2016,2,1.4380000000000002
8UK3UMD,2016,1,1.8
BXFEDFF,2016,3,1.0
W0ZR18P,2016,3,1.7
C6KH957,2016,3,0.248
MXTWS9H,2016,3,2.688
HUERTFK,2016,3,2.8810000000000002
V79QMXT,2016,3,2.006
V9MCE6Z,2016,2,2.9560000000000004
PMFE8XN,2016,3,1.19
I4ZDCII,2016,1,2.875
KSQTPAS,2016,3,0.9
LHZNO4U,2016,3,3.306
WTMTFZ2,2016,3,2.106
UESHCFS,2016,3,4.037
W2JE76J,2016,2,5.625
MZXBTZK,2016,3,3.8310000000000004
X25PH3D,2016,3,3.188
0TD9FOQ,2016,2,1.25
CJZZO3W,2016,1,2.6310000000000002
41JRCIB,2016,3,1.006
2FZOWHU,2016,3,3.438
4HC3MPI,2016,3,3.0810000000000004
14ZTJ5L,2016,3,1.794
05N3QLF,2016,2,1.225
WEAG5AC,2016,1,2.694
69WN8MA,2016,2,0.345
AMVB75T,2016,3,3.262
ATSFG7V,2016,2,1.755
1NZP4TJ,2016,3,1.331
U6T84X9,2016,3,1.025
V65BLJY,2016,1,0.8
QHQPWML,2016,2,2.531
V4S06QM,2016,3,0.7120000000000001
E7ST522,2016,3,2.9189999999999996
ZVXM8RY,2016,2,2.75
HB0RR8R,2016,2,2.375
0FIG54U,2016,1,4.6
4SF5TB0,2016,2,2.763
1CVTV40,2016,3,2.081
VBQ9FYS,2016,3,0.8059999999999999
ZTS1BWO,2016,2,1.6880000000000002
GKSY6IO,2016,2,1.681
FX6NJ9D,2016,2,1.3119999999999998
HU0RGKU,2016,1,1.1440000000000001
BTWKRJ7,2016,2,3.681
ONWLBFA,2016,2,2.312
10L7248,2016,1,2.006
HU9J2EO,2016,2,1.781
VAJUZ4U,2016,3,0.9940000000000001
EZ3CA83,2016,3,2.381
7UDGL5E,2016,3,4.593999999999999
0VP3M6S,2016,2,3.7060000000000004
4OB60N9,2016,3,0.325
AXVCT3B,2016,3,2.475
VT8VXJX,2016,2,0.0
EX1XL86,2016,3,2.9
M5IZH8R,2016,3,3.487
PLPKN6U,2016,2,0.0
SVK0A7E,2016,1,2.244
HPP9T7D,2016,3,4.194
RLYI67C,2016,2,1.338
Y0CS9RL,2016,3,1.975
BYW7GR0,2016,1,2.925
4GAM8IA,2016,3,0.152
USVNYOB,2016,2,1.3
QMJBUKI,2016,3,0.862
AT3J1DW,2016,3,3.725
GUTQH2A,2016,3,1.325
IBBNPHV,2016,2,3.312
29QL0HK,2016,3,2.85
7S3ZCSA,2016,3,2.237
TSIZEK2,2016,2,2.55
RZHZOEL,2016,2,3.8
39GS25L,2016,3,1.669
ROREXG8,2016,2,2.1
12Z60PR,2016,3,4.181
6185TTY,2016,2,3.781
BW1O1FN,2016,2,3.0439999999999996
KLTS56N,2016,2,2.44
RAM5OLR,2016,2,2.556
LQ78NB4,2016,3,2.219
JT8H5BH,2016,3,1.913
AN8TGG9,2016,3,6.0120000000000005
BZUBSAP,2016,2,3.0
7O1MX2X,2016,2,4.75
FUY8OTO,2016,3,3.575
0CUCL1F,2016,2,3.5380000000000003
DPS1Y0T,2016,2,0.625
YR74ETJ,2016,2,1.9809999999999999
0D3AY8M,2016,3,2.5069999999999997
276SP4H,2016,3,2.737
UVHY4M8,2016,2,2.662
FW4XXX0,2016,3,1.625
9YFUBS9,2016,3,3.312
3W1Z72K,2016,2,0.725
1GJMLQS,2016,3,3.862
G0K9NC0,2016,2,1.7
XR3I9T6,2016,3,5.544
7D0OGIK,2016,3,6.281000000000001
WCJMVMN,2016,3,1.137
C7FOEXW,2016,2,3.5810000000000004
LDNYYCK,2016,2,5.074
9UOU63J,2016,3,1.625
IL7FKA7,2016,1,3.582
BVK23SW,2016,3,3.125
2I6HKHJ,2016,3,4.325
957WNFG,2016,1,2.387
Y82LYV9,2016,3,6.825
MSPHAQ5,2016,2,2.225
HBLN32C,2016,2,2.25
X5KDJNG,2016,3,2.8810000000000002
QPHY9MJ,2016,2,2.0
AQEDH0D,2016,3,1.057
KOTONVT,2016,3,3.287
BIK82DF,2016,2,3.6630000000000003
UI70CAW,2016,2,1.581
EB32QY3,2016,3,2.918
3KC5C8P,2016,3,3.344
NWN3N9L,2016,3,0.529
Y3WTBAK,2016,3,5.322
S2X1RHM,2016,2,1.194
JCW7GWZ,2016,2,1.969
J9A4GZ8,2016,2,2.225
3M7DX2M,2016,2,3.8
BU2O7TT,2016,2,1.956
UVUMYRN,2016,1,1.4809999999999999
HE1EF4Y,2016,1,3.613
W23TDM6,2016,3,1.25
X0FBAL9,2016,3,4.363
8NLV6M9,2016,2,3.375
A30Z9C9,2016,2,4.45
BBYTO96,2016,3,2.625
MWZNW9E,2016,1,3.485
B109C8S,2016,3,5.925
CWQSF7D,2016,3,1.069
A8MQHEG,2016,2,3.444
KLLICB8,2016,3,2.806
Z2UU16X,2016,2,4.269
GJIBDM8,2016,2,2.206
KQCH2II,2016,2,2.75
PKIX6CR,2016,3,4.288
ROQ7F7L,2016,3,2.506
CWLR39L,2016,3,4.638
E267FI0,2016,2,5.294
VQN2HEN,2016,3,0.7120000000000001
LFOZTVV,2016,2,0.0
QY35LG7,2016,2,2.375
XGSZEFJ,2016,3,3.25
AN52LPL,2016,3,3.2689999999999997
CWXM5O7,2016,3,4.95
2ULRT9E,2016,2,3.925
8LT9UTR,2016,3,2.575
OGI99BG,2016,2,4.944
X52VMD7,2016,3,2.591
R3O8JO7,2016,2,2.819
QUQGQ5G,2016,3,2.825
R3F3TT5,2016,3,5.25
GKHCMH9,2016,2,1.2690000000000001
4VN3HG9,2016,3,3.969
72DAFCF,2016,3,5.487
A2RCJH2,2016,1,1.432
4D6ZWVI,2016,1,2.381
3QMJ3JW,2016,2,3.075
YP7NTWE,2016,2,3.931
RLMCBY6,2016,3,3.875
SVI5BDP,2016,3,2.031
EGGN4G7,2016,2,3.3369999999999997
HBSC3ES,2016,3,3.738
N5UPTD3,2016,3,5.412000000000001
4YUPMXQ,2016,2,7.237
CKCEMP4,2016,3,2.537
ZA9ZP5G,2016,3,3.6310000000000002
JQ4LGDO,2016,2,3.906
TEOF6VX,2016,3,5.869
4ESKJVN,2016,2,4.856
9HBZ5NW,2016,2,4.195
GSMG9ZM,2016,2,1.05
3GF0LYZ,2016,3,0.2
XTKGFSH,2016,2,0.39399999999999996
ZLR6A3R,2016,3,1.75
GZOFF08,2016,2,0.9
BC9PMD5,2016,2,2.681
FNW1OEI,2016,3,6.769
ZYEAZFW,2016,2,2.763
EBLU5TP,2016,2,2.354
N1JIZCV,2016,1,4.662
UY4O5OC,2016,2,6.256
0M8H5M4,2016,3,2.775
ZKGMRYS,2016,3,2.6
T407WLN,2016,3,5.5889999999999995
A1AOG8G,2016,2,3.6189999999999998
HYHGD22,2016,3,1.306
VHK0RRO,2016,2,4.737
U27DY83,2016,3,2.875
0P34ATL,2016,2,7.581
CM75UUD,2016,2,3.85
9K7ZSRJ,2016,2,6.218999999999999
P2DY6DV,2016,3,2.681
8AZ490K,2016,1,0.938
7J811JC,2016,3,3.812
N2USEIS,2016,1,1.806
HPXBKJR,2016,1,3.638
CW1YMCB,2016,3,7.968999999999999
8C9Z8XI,2016,2,3.325
CRJ1H3U,2016,1,4.019
7WNWWDI,2016,2,4.306
FXKBXPM,2016,2,3.125
ZQR744Z,2016,3,5.6
XR48GXA,2016,2,2.888
OBP8P8K,2016,1,1.787
V67T3OL,2016,2,0.248
TO6C375,2016,3,6.106
X3942QB,2016,3,5.343999999999999
KICAMGN,2016,2,1.181
6VNHLKO,2016,2,2.387
8MTP8AV,2016,1,2.175
FR80D72,2016,1,2.157
HTCPAWG,2016,3,0.3
RT2QPLV,2016,3,2.175
UT17H6B,2016,3,3.094
LYMHMT3,2016,3,3.281
47G770R,2016,2,2.6310000000000002
XFVXVT3,2016,1,2.225
BMXDU31,2016,2,2.65
UHVMHV4,2016,3,2.312
MNEI1FS,2016,2,3.812
7R41J4W,2016,3,2.025
LKU4AIW,2016,2,0.9690000000000001
G4BYFWY,2016,3,2.6310000000000002
YLFTSSX,2016,3,1.625
V63ZG3Z,2016,1,3.2310000000000003
KP7F67Q,2016,2,3.0060000000000002
35VG6SJ,2016,2,3.6
R651K2O,2016,2,4.688
1PD7V07,2016,3,2.531
Q8A5FAW,2016,3,2.8369999999999997
RPWG46B,2016,3,1.75
6CDODL0,2016,2,6.55
TLA8DL6,2016,3,3.0060000000000002
GG2TKHB,2016,2,2.062
0J1LYFR,2016,3,10.937999999999999
5BUYK6N,2016,2,6.35
9ACX0DD,2016,2,3.5060000000000002
BR4W4VX,2016,3,3.4619999999999997
QIX8TNU,2016,3,4.575
GYQJYOL,2016,2,2.694
MYD81LK,2016,3,1.3940000000000001
TTQKG92,2016,2,1.631
KYBV7MI,2016,1,3.825
9O8CRSZ,2016,2,2.9810000000000003
6STHPCY,2016,2,4.4
4CC9M6H,2016,3,3.4339999999999997
OQT0CEI,2016,2,1.6880000000000002
YB90CUI,2016,2,1.331
839HU7A,2016,3,4.481
T3EKQ4U,2016,3,0.762
TNELD7K,2016,2,0.731
BRUQK91,2016,3,3.069
6B0T6SQ,2016,2,4.125
M3ADRG6,2016,3,6.056
I3NEYT4,2016,3,6.081
H2TUS8I,2016,2,3.088
KZM7A57,2016,3,0.308
ODSMATU,2016,1,1.4
ZNJBLGQ,2016,1,3.4560000000000004
YOIEKXD,2016,3,5.506
CYMRJFA,2016,1,5.8629999999999995
75KCX9D,2016,2,5.8629999999999995
1IMCK70,2016,3,2.694
FWUX41O,2016,3,3.094
5V2M81L,2016,3,2.6310000000000002
PC1S43D,2016,2,3.675
F2SDQ3R,2016,3,5.492000000000001
9F5GQL4,2016,2,2.169
4W8NUBH,2016,3,4.713
YDG93JX,2016,3,1.069
HT357J5,2016,2,1.694
8DJMM9H,2016,1,1.681
U122TCN,2016,2,2.156
Q9EKTMU,2016,3,3.625
6JOJBDN,2016,1,4.963
1K8NSML,2016,1,0.982
B4X0QX8,2016,3,3.2310000000000003
BR38780,2016,3,2.662
0INM9FH,2016,1,0.5
DKRFXVZ,2016,2,3.2119999999999997
JX6V1Z9,2016,2,0.625
BUZPTUD,2016,3,1.6
V8YQ1P4,2016,3,4.681
G15AF0Z,2016,1,4.569
8MHCGBG,2016,1,0.95
Y473IRP,2016,3,5.731
5M35PRN,2016,3,2.781
DZNCBIA,2016,3,2.1630000000000003
8E5Y4M4,2016,3,3.65
OVXKP2O,2016,1,2.975
QFE84IH,2016,3,2.062
7FZ4R9K,2016,2,3.6060000000000003
DIKJITL,2016,3,3.438
ZAUBAO5,2016,3,3.113
503KS6O,2016,3,2.319
Q42PCDH,2016,3,4.531000000000001
9NFUM95,2016,1,2.131
2SE1QH5,2016,3,1.65
0FIFTRP,2016,2,1.2
SU3HFWL,2016,3,4.544
BH50KJS,2016,3,2.537
SNX7961,2016,3,1.837
BKS7DEN,2016,3,4.8
TZU6KVH,2016,3,3.088
8ADXFSS,2016,2,2.362
Q458HJX,2016,3,1.7619999999999998
IYCC6FF,2016,2,7.544
A8D7VQT,2016,2,1.744
J0LM2TJ,2016,3,3.375
Y7LGDC0,2016,2,3.35
62G893N,2016,3,5.3870000000000005
I833RX8,2016,2,4.025
RETB902,2016,2,3.137
JUQAEFD,2016,3,1.219
WEJDLS9,2016,3,5.6
RL7DX65,2016,2,2.6
0K9CGO3,2016,2,2.062
MVM1KOY,2016,2,3.445
6WAVOKW,2016,2,7.337999999999999
00J35X7,2016,2,8.381
MRFU9DU,2016,2,0.262
ID5GKID,2016,2,3.3689999999999998
ZBJNRRU,2016,3,4.05
ECLEE4S,2016,2,5.787000000000001
FKOQ6G0,2016,1,2.625
H8JBZ0W,2016,3,5.312
QHUHNK2,2016,2,1.765
XBWKXJ2,2016,3,2.612
MB1WX1Q,2016,1,6.381
IXMRS1W,2016,1,1.675
589K7QV,2016,1,0.884
IYVV2PH,2016,3,2.188
D6YGELO,2016,1,2.625
9Y7504V,2016,3,6.812
OXLJROL,2016,2,2.6189999999999998
O7MS8FK,2016,2,4.5
K6PS9PI,2016,3,5.981
5TBMOXW,2016,2,2.456
6H0ZN9E,2016,3,3.7310000000000003
OTBQM2F,2016,2,1.681
UDLVW1A,2016,2,3.65
Q64LVDW,2016,2,2.094
C97BYEV,2016,2,0.95
24SEQ1I,2016,3,7.093999999999999
G5609QO,2016,3,1.081
NB08CML,2016,1,2.7689999999999997
W8Z6XV7,2016,1,2.7689999999999997
FFX8W83,2016,3,4.662
JAOFQM9,2016,3,3.5060000000000002
Z4D9MU8,2016,3,2.6189999999999998
SX57GH1,2016,2,4.1739999999999995
A69YGTK,2016,3,3.775
